Format,2.0A,
Memory Length,5000,
Trigger Level,35.0mV,
Source,CH1,
Label, ,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,2.000E-02,
Vertical Position,-1.136E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-05,
Horizontal Position,4.530E-05,
Horizontal Mode,Main,
Sampling Period,2.000E-08,
Firmware,V1.13,
Time,15-Nov-18 23:37:02,
Mode,Detail,
Waveform Data,
-3.200000e-05,8.64e-02,
-3.198000e-05,8.88e-02,
-3.196000e-05,8.64e-02,
-3.194000e-05,8.88e-02,
-3.192000e-05,8.64e-02,
-3.190000e-05,8.88e-02,
-3.188000e-05,8.72e-02,
-3.186000e-05,8.88e-02,
-3.184000e-05,8.64e-02,
-3.182000e-05,8.88e-02,
-3.180000e-05,8.72e-02,
-3.178000e-05,8.88e-02,
-3.176000e-05,8.72e-02,
-3.174000e-05,8.88e-02,
-3.172000e-05,8.72e-02,
-3.170000e-05,8.88e-02,
-3.168000e-05,8.64e-02,
-3.166000e-05,8.88e-02,
-3.164000e-05,8.72e-02,
-3.162000e-05,8.80e-02,
-3.160000e-05,8.80e-02,
-3.158000e-05,8.88e-02,
-3.156000e-05,8.72e-02,
-3.154000e-05,8.96e-02,
-3.152000e-05,8.72e-02,
-3.150000e-05,8.88e-02,
-3.148000e-05,8.72e-02,
-3.146000e-05,8.96e-02,
-3.144000e-05,8.72e-02,
-3.142000e-05,8.96e-02,
-3.140000e-05,8.72e-02,
-3.138000e-05,8.88e-02,
-3.136000e-05,8.80e-02,
-3.134000e-05,8.96e-02,
-3.132000e-05,8.72e-02,
-3.130000e-05,8.96e-02,
-3.128000e-05,8.72e-02,
-3.126000e-05,8.96e-02,
-3.124000e-05,8.72e-02,
-3.122000e-05,8.96e-02,
-3.120000e-05,8.72e-02,
-3.118000e-05,8.96e-02,
-3.116000e-05,8.72e-02,
-3.114000e-05,8.88e-02,
-3.112000e-05,8.72e-02,
-3.110000e-05,8.96e-02,
-3.108000e-05,8.72e-02,
-3.106000e-05,8.88e-02,
-3.104000e-05,8.72e-02,
-3.102000e-05,8.88e-02,
-3.100000e-05,8.72e-02,
-3.098000e-05,8.88e-02,
-3.096000e-05,8.64e-02,
-3.094000e-05,8.88e-02,
-3.092000e-05,8.72e-02,
-3.090000e-05,8.88e-02,
-3.088000e-05,8.64e-02,
-3.086000e-05,8.88e-02,
-3.084000e-05,8.64e-02,
-3.082000e-05,8.88e-02,
-3.080000e-05,8.64e-02,
-3.078000e-05,8.80e-02,
-3.076000e-05,8.72e-02,
-3.074000e-05,8.88e-02,
-3.072000e-05,8.64e-02,
-3.070000e-05,8.80e-02,
-3.068000e-05,8.64e-02,
-3.066000e-05,8.88e-02,
-3.064000e-05,8.64e-02,
-3.062000e-05,8.80e-02,
-3.060000e-05,8.64e-02,
-3.058000e-05,8.88e-02,
-3.056000e-05,8.64e-02,
-3.054000e-05,8.80e-02,
-3.052000e-05,8.64e-02,
-3.050000e-05,8.80e-02,
-3.048000e-05,8.72e-02,
-3.046000e-05,8.80e-02,
-3.044000e-05,8.72e-02,
-3.042000e-05,8.88e-02,
-3.040000e-05,8.64e-02,
-3.038000e-05,8.88e-02,
-3.036000e-05,8.64e-02,
-3.034000e-05,8.88e-02,
-3.032000e-05,8.64e-02,
-3.030000e-05,8.88e-02,
-3.028000e-05,8.64e-02,
-3.026000e-05,8.88e-02,
-3.024000e-05,8.64e-02,
-3.022000e-05,8.88e-02,
-3.020000e-05,8.64e-02,
-3.018000e-05,8.80e-02,
-3.016000e-05,8.64e-02,
-3.014000e-05,8.88e-02,
-3.012000e-05,8.64e-02,
-3.010000e-05,8.88e-02,
-3.008000e-05,8.64e-02,
-3.006000e-05,8.88e-02,
-3.004000e-05,8.64e-02,
-3.002000e-05,8.80e-02,
-3.000000e-05,8.64e-02,
-2.998000e-05,8.80e-02,
-2.996000e-05,8.72e-02,
-2.994000e-05,8.80e-02,
-2.992000e-05,8.64e-02,
-2.990000e-05,8.80e-02,
-2.988000e-05,8.64e-02,
-2.986000e-05,8.80e-02,
-2.984000e-05,8.64e-02,
-2.982000e-05,8.80e-02,
-2.980000e-05,8.56e-02,
-2.978000e-05,8.80e-02,
-2.976000e-05,8.56e-02,
-2.974000e-05,8.72e-02,
-2.972000e-05,8.56e-02,
-2.970000e-05,8.80e-02,
-2.968000e-05,8.48e-02,
-2.966000e-05,8.72e-02,
-2.964000e-05,8.56e-02,
-2.962000e-05,8.64e-02,
-2.960000e-05,8.72e-02,
-2.958000e-05,8.72e-02,
-2.956000e-05,8.64e-02,
-2.954000e-05,8.80e-02,
-2.952000e-05,8.56e-02,
-2.950000e-05,8.80e-02,
-2.948000e-05,8.56e-02,
-2.946000e-05,8.80e-02,
-2.944000e-05,8.56e-02,
-2.942000e-05,8.72e-02,
-2.940000e-05,8.64e-02,
-2.938000e-05,8.72e-02,
-2.936000e-05,8.56e-02,
-2.934000e-05,8.72e-02,
-2.932000e-05,8.56e-02,
-2.930000e-05,8.72e-02,
-2.928000e-05,8.48e-02,
-2.926000e-05,8.56e-02,
-2.924000e-05,8.72e-02,
-2.922000e-05,8.64e-02,
-2.920000e-05,8.64e-02,
-2.918000e-05,8.72e-02,
-2.916000e-05,8.56e-02,
-2.914000e-05,8.72e-02,
-2.912000e-05,8.56e-02,
-2.910000e-05,8.72e-02,
-2.908000e-05,8.48e-02,
-2.906000e-05,8.72e-02,
-2.904000e-05,8.48e-02,
-2.902000e-05,8.72e-02,
-2.900000e-05,8.48e-02,
-2.898000e-05,8.64e-02,
-2.896000e-05,8.48e-02,
-2.894000e-05,8.64e-02,
-2.892000e-05,8.48e-02,
-2.890000e-05,8.72e-02,
-2.888000e-05,8.40e-02,
-2.886000e-05,8.64e-02,
-2.884000e-05,8.56e-02,
-2.882000e-05,8.64e-02,
-2.880000e-05,8.48e-02,
-2.878000e-05,8.72e-02,
-2.876000e-05,8.40e-02,
-2.874000e-05,8.72e-02,
-2.872000e-05,8.48e-02,
-2.870000e-05,8.72e-02,
-2.868000e-05,8.48e-02,
-2.866000e-05,8.64e-02,
-2.864000e-05,8.64e-02,
-2.862000e-05,8.56e-02,
-2.860000e-05,8.72e-02,
-2.858000e-05,8.72e-02,
-2.856000e-05,8.56e-02,
-2.854000e-05,8.72e-02,
-2.852000e-05,8.56e-02,
-2.850000e-05,8.72e-02,
-2.848000e-05,8.56e-02,
-2.846000e-05,8.72e-02,
-2.844000e-05,8.48e-02,
-2.842000e-05,8.72e-02,
-2.840000e-05,8.48e-02,
-2.838000e-05,8.72e-02,
-2.836000e-05,8.48e-02,
-2.834000e-05,8.64e-02,
-2.832000e-05,8.48e-02,
-2.830000e-05,8.64e-02,
-2.828000e-05,8.48e-02,
-2.826000e-05,8.72e-02,
-2.824000e-05,8.48e-02,
-2.822000e-05,8.64e-02,
-2.820000e-05,8.48e-02,
-2.818000e-05,8.64e-02,
-2.816000e-05,8.40e-02,
-2.814000e-05,8.56e-02,
-2.812000e-05,8.40e-02,
-2.810000e-05,8.64e-02,
-2.808000e-05,8.40e-02,
-2.806000e-05,8.56e-02,
-2.804000e-05,8.40e-02,
-2.802000e-05,8.64e-02,
-2.800000e-05,8.32e-02,
-2.798000e-05,8.56e-02,
-2.796000e-05,8.32e-02,
-2.794000e-05,8.56e-02,
-2.792000e-05,8.32e-02,
-2.790000e-05,8.56e-02,
-2.788000e-05,8.32e-02,
-2.786000e-05,8.56e-02,
-2.784000e-05,8.32e-02,
-2.782000e-05,8.56e-02,
-2.780000e-05,8.32e-02,
-2.778000e-05,8.56e-02,
-2.776000e-05,8.32e-02,
-2.774000e-05,8.56e-02,
-2.772000e-05,8.24e-02,
-2.770000e-05,8.56e-02,
-2.768000e-05,8.24e-02,
-2.766000e-05,8.48e-02,
-2.764000e-05,8.32e-02,
-2.762000e-05,8.56e-02,
-2.760000e-05,8.24e-02,
-2.758000e-05,8.48e-02,
-2.756000e-05,8.24e-02,
-2.754000e-05,8.48e-02,
-2.752000e-05,8.24e-02,
-2.750000e-05,8.40e-02,
-2.748000e-05,8.24e-02,
-2.746000e-05,8.48e-02,
-2.744000e-05,8.24e-02,
-2.742000e-05,8.48e-02,
-2.740000e-05,8.16e-02,
-2.738000e-05,8.40e-02,
-2.736000e-05,8.24e-02,
-2.734000e-05,8.40e-02,
-2.732000e-05,8.24e-02,
-2.730000e-05,8.32e-02,
-2.728000e-05,8.24e-02,
-2.726000e-05,8.40e-02,
-2.724000e-05,8.24e-02,
-2.722000e-05,8.24e-02,
-2.720000e-05,8.40e-02,
-2.718000e-05,8.40e-02,
-2.716000e-05,8.32e-02,
-2.714000e-05,8.48e-02,
-2.712000e-05,8.24e-02,
-2.710000e-05,8.48e-02,
-2.708000e-05,8.24e-02,
-2.706000e-05,8.40e-02,
-2.704000e-05,8.24e-02,
-2.702000e-05,8.40e-02,
-2.700000e-05,8.16e-02,
-2.698000e-05,8.40e-02,
-2.696000e-05,8.16e-02,
-2.694000e-05,8.40e-02,
-2.692000e-05,8.16e-02,
-2.690000e-05,8.32e-02,
-2.688000e-05,8.16e-02,
-2.686000e-05,8.32e-02,
-2.684000e-05,8.24e-02,
-2.682000e-05,8.32e-02,
-2.680000e-05,8.24e-02,
-2.678000e-05,8.32e-02,
-2.676000e-05,8.24e-02,
-2.674000e-05,8.40e-02,
-2.672000e-05,8.16e-02,
-2.670000e-05,8.40e-02,
-2.668000e-05,8.16e-02,
-2.666000e-05,8.32e-02,
-2.664000e-05,8.16e-02,
-2.662000e-05,8.40e-02,
-2.660000e-05,8.16e-02,
-2.658000e-05,8.32e-02,
-2.656000e-05,8.08e-02,
-2.654000e-05,8.32e-02,
-2.652000e-05,8.08e-02,
-2.650000e-05,8.24e-02,
-2.648000e-05,8.16e-02,
-2.646000e-05,8.24e-02,
-2.644000e-05,8.08e-02,
-2.642000e-05,8.24e-02,
-2.640000e-05,8.08e-02,
-2.638000e-05,8.24e-02,
-2.636000e-05,8.08e-02,
-2.634000e-05,8.24e-02,
-2.632000e-05,8.00e-02,
-2.630000e-05,8.32e-02,
-2.628000e-05,7.92e-02,
-2.626000e-05,8.16e-02,
-2.624000e-05,8.00e-02,
-2.622000e-05,8.64e-02,
-2.620000e-05,7.60e-02,
-2.618000e-05,9.04e-02,
-2.616000e-05,7.12e-02,
-2.614000e-05,8.56e-02,
-2.612000e-05,7.60e-02,
-2.610000e-05,8.08e-02,
-2.608000e-05,8.00e-02,
-2.606000e-05,8.08e-02,
-2.604000e-05,8.00e-02,
-2.602000e-05,8.16e-02,
-2.600000e-05,7.92e-02,
-2.598000e-05,8.08e-02,
-2.596000e-05,7.92e-02,
-2.594000e-05,8.16e-02,
-2.592000e-05,7.84e-02,
-2.590000e-05,8.08e-02,
-2.588000e-05,7.92e-02,
-2.586000e-05,8.08e-02,
-2.584000e-05,7.84e-02,
-2.582000e-05,8.08e-02,
-2.580000e-05,7.92e-02,
-2.578000e-05,8.08e-02,
-2.576000e-05,7.84e-02,
-2.574000e-05,8.00e-02,
-2.572000e-05,7.84e-02,
-2.570000e-05,8.00e-02,
-2.568000e-05,7.92e-02,
-2.566000e-05,8.00e-02,
-2.564000e-05,7.92e-02,
-2.562000e-05,8.00e-02,
-2.560000e-05,7.92e-02,
-2.558000e-05,8.16e-02,
-2.556000e-05,7.84e-02,
-2.554000e-05,7.92e-02,
-2.552000e-05,8.08e-02,
-2.550000e-05,8.16e-02,
-2.548000e-05,7.84e-02,
-2.546000e-05,8.16e-02,
-2.544000e-05,7.84e-02,
-2.542000e-05,8.08e-02,
-2.540000e-05,7.92e-02,
-2.538000e-05,8.08e-02,
-2.536000e-05,7.84e-02,
-2.534000e-05,8.08e-02,
-2.532000e-05,7.84e-02,
-2.530000e-05,8.00e-02,
-2.528000e-05,7.92e-02,
-2.526000e-05,8.00e-02,
-2.524000e-05,7.84e-02,
-2.522000e-05,8.00e-02,
-2.520000e-05,7.84e-02,
-2.518000e-05,8.00e-02,
-2.516000e-05,7.76e-02,
-2.514000e-05,8.00e-02,
-2.512000e-05,7.84e-02,
-2.510000e-05,8.00e-02,
-2.508000e-05,7.76e-02,
-2.506000e-05,8.00e-02,
-2.504000e-05,7.76e-02,
-2.502000e-05,8.00e-02,
-2.500000e-05,7.76e-02,
-2.498000e-05,7.92e-02,
-2.496000e-05,7.76e-02,
-2.494000e-05,7.92e-02,
-2.492000e-05,7.76e-02,
-2.490000e-05,7.92e-02,
-2.488000e-05,7.76e-02,
-2.486000e-05,7.92e-02,
-2.484000e-05,7.68e-02,
-2.482000e-05,7.92e-02,
-2.480000e-05,7.68e-02,
-2.478000e-05,7.84e-02,
-2.476000e-05,7.76e-02,
-2.474000e-05,7.92e-02,
-2.472000e-05,7.68e-02,
-2.470000e-05,7.84e-02,
-2.468000e-05,7.68e-02,
-2.466000e-05,7.84e-02,
-2.464000e-05,7.68e-02,
-2.462000e-05,7.84e-02,
-2.460000e-05,7.68e-02,
-2.458000e-05,7.76e-02,
-2.456000e-05,7.84e-02,
-2.454000e-05,7.68e-02,
-2.452000e-05,7.92e-02,
-2.450000e-05,8.08e-02,
-2.448000e-05,7.68e-02,
-2.446000e-05,8.08e-02,
-2.444000e-05,7.76e-02,
-2.442000e-05,8.00e-02,
-2.440000e-05,7.76e-02,
-2.438000e-05,8.00e-02,
-2.436000e-05,7.76e-02,
-2.434000e-05,8.00e-02,
-2.432000e-05,7.76e-02,
-2.430000e-05,7.92e-02,
-2.428000e-05,7.76e-02,
-2.426000e-05,8.00e-02,
-2.424000e-05,7.76e-02,
-2.422000e-05,7.92e-02,
-2.420000e-05,7.76e-02,
-2.418000e-05,7.92e-02,
-2.416000e-05,7.76e-02,
-2.414000e-05,7.92e-02,
-2.412000e-05,7.76e-02,
-2.410000e-05,8.00e-02,
-2.408000e-05,7.68e-02,
-2.406000e-05,7.92e-02,
-2.404000e-05,7.68e-02,
-2.402000e-05,7.92e-02,
-2.400000e-05,7.68e-02,
-2.398000e-05,7.92e-02,
-2.396000e-05,7.68e-02,
-2.394000e-05,7.92e-02,
-2.392000e-05,7.60e-02,
-2.390000e-05,7.92e-02,
-2.388000e-05,7.60e-02,
-2.386000e-05,7.84e-02,
-2.384000e-05,7.68e-02,
-2.382000e-05,7.84e-02,
-2.380000e-05,7.60e-02,
-2.378000e-05,7.84e-02,
-2.376000e-05,7.60e-02,
-2.374000e-05,7.84e-02,
-2.372000e-05,7.60e-02,
-2.370000e-05,7.84e-02,
-2.368000e-05,7.60e-02,
-2.366000e-05,7.84e-02,
-2.364000e-05,7.60e-02,
-2.362000e-05,7.84e-02,
-2.360000e-05,7.60e-02,
-2.358000e-05,7.76e-02,
-2.356000e-05,7.60e-02,
-2.354000e-05,7.76e-02,
-2.352000e-05,7.60e-02,
-2.350000e-05,7.76e-02,
-2.348000e-05,7.60e-02,
-2.346000e-05,7.84e-02,
-2.344000e-05,7.52e-02,
-2.342000e-05,7.76e-02,
-2.340000e-05,7.60e-02,
-2.338000e-05,7.76e-02,
-2.336000e-05,7.52e-02,
-2.334000e-05,7.76e-02,
-2.332000e-05,7.52e-02,
-2.330000e-05,7.76e-02,
-2.328000e-05,7.52e-02,
-2.326000e-05,7.68e-02,
-2.324000e-05,7.52e-02,
-2.322000e-05,7.68e-02,
-2.320000e-05,7.44e-02,
-2.318000e-05,7.60e-02,
-2.316000e-05,7.44e-02,
-2.314000e-05,7.68e-02,
-2.312000e-05,7.44e-02,
-2.310000e-05,7.60e-02,
-2.308000e-05,7.44e-02,
-2.306000e-05,7.60e-02,
-2.304000e-05,7.44e-02,
-2.302000e-05,7.68e-02,
-2.300000e-05,7.44e-02,
-2.298000e-05,7.68e-02,
-2.296000e-05,7.44e-02,
-2.294000e-05,7.60e-02,
-2.292000e-05,7.44e-02,
-2.290000e-05,7.60e-02,
-2.288000e-05,7.36e-02,
-2.286000e-05,7.60e-02,
-2.284000e-05,7.44e-02,
-2.282000e-05,7.60e-02,
-2.280000e-05,7.36e-02,
-2.278000e-05,7.60e-02,
-2.276000e-05,7.36e-02,
-2.274000e-05,7.60e-02,
-2.272000e-05,7.44e-02,
-2.270000e-05,7.60e-02,
-2.268000e-05,7.44e-02,
-2.266000e-05,7.60e-02,
-2.264000e-05,7.44e-02,
-2.262000e-05,7.52e-02,
-2.260000e-05,7.36e-02,
-2.258000e-05,7.60e-02,
-2.256000e-05,7.28e-02,
-2.254000e-05,7.52e-02,
-2.252000e-05,7.36e-02,
-2.250000e-05,7.44e-02,
-2.248000e-05,7.36e-02,
-2.246000e-05,7.52e-02,
-2.244000e-05,7.36e-02,
-2.242000e-05,7.52e-02,
-2.240000e-05,7.36e-02,
-2.238000e-05,7.60e-02,
-2.236000e-05,7.28e-02,
-2.234000e-05,7.52e-02,
-2.232000e-05,7.28e-02,
-2.230000e-05,7.44e-02,
-2.228000e-05,7.28e-02,
-2.226000e-05,7.52e-02,
-2.224000e-05,7.28e-02,
-2.222000e-05,7.44e-02,
-2.220000e-05,7.28e-02,
-2.218000e-05,7.44e-02,
-2.216000e-05,7.28e-02,
-2.214000e-05,7.44e-02,
-2.212000e-05,7.20e-02,
-2.210000e-05,7.36e-02,
-2.208000e-05,7.20e-02,
-2.206000e-05,7.36e-02,
-2.204000e-05,7.20e-02,
-2.202000e-05,7.44e-02,
-2.200000e-05,7.12e-02,
-2.198000e-05,7.36e-02,
-2.196000e-05,7.20e-02,
-2.194000e-05,7.36e-02,
-2.192000e-05,7.20e-02,
-2.190000e-05,7.36e-02,
-2.188000e-05,7.20e-02,
-2.186000e-05,7.36e-02,
-2.184000e-05,7.20e-02,
-2.182000e-05,7.36e-02,
-2.180000e-05,7.20e-02,
-2.178000e-05,7.44e-02,
-2.176000e-05,7.12e-02,
-2.174000e-05,7.36e-02,
-2.172000e-05,7.20e-02,
-2.170000e-05,7.36e-02,
-2.168000e-05,7.20e-02,
-2.166000e-05,7.36e-02,
-2.164000e-05,7.20e-02,
-2.162000e-05,7.36e-02,
-2.160000e-05,7.20e-02,
-2.158000e-05,7.36e-02,
-2.156000e-05,7.20e-02,
-2.154000e-05,7.36e-02,
-2.152000e-05,7.20e-02,
-2.150000e-05,7.36e-02,
-2.148000e-05,7.20e-02,
-2.146000e-05,7.36e-02,
-2.144000e-05,7.20e-02,
-2.142000e-05,7.36e-02,
-2.140000e-05,7.20e-02,
-2.138000e-05,7.36e-02,
-2.136000e-05,7.20e-02,
-2.134000e-05,7.36e-02,
-2.132000e-05,7.20e-02,
-2.130000e-05,7.36e-02,
-2.128000e-05,7.20e-02,
-2.126000e-05,7.44e-02,
-2.124000e-05,7.20e-02,
-2.122000e-05,7.36e-02,
-2.120000e-05,7.20e-02,
-2.118000e-05,7.36e-02,
-2.116000e-05,7.20e-02,
-2.114000e-05,7.36e-02,
-2.112000e-05,7.20e-02,
-2.110000e-05,7.36e-02,
-2.108000e-05,7.20e-02,
-2.106000e-05,7.36e-02,
-2.104000e-05,7.20e-02,
-2.102000e-05,7.36e-02,
-2.100000e-05,7.20e-02,
-2.098000e-05,7.36e-02,
-2.096000e-05,7.20e-02,
-2.094000e-05,7.36e-02,
-2.092000e-05,7.20e-02,
-2.090000e-05,7.36e-02,
-2.088000e-05,7.20e-02,
-2.086000e-05,7.36e-02,
-2.084000e-05,7.12e-02,
-2.082000e-05,7.36e-02,
-2.080000e-05,7.12e-02,
-2.078000e-05,7.36e-02,
-2.076000e-05,7.12e-02,
-2.074000e-05,7.44e-02,
-2.072000e-05,6.96e-02,
-2.070000e-05,7.36e-02,
-2.068000e-05,6.96e-02,
-2.066000e-05,7.28e-02,
-2.064000e-05,7.12e-02,
-2.062000e-05,7.28e-02,
-2.060000e-05,7.04e-02,
-2.058000e-05,7.20e-02,
-2.056000e-05,7.04e-02,
-2.054000e-05,7.28e-02,
-2.052000e-05,6.96e-02,
-2.050000e-05,7.28e-02,
-2.048000e-05,7.04e-02,
-2.046000e-05,7.28e-02,
-2.044000e-05,7.04e-02,
-2.042000e-05,7.20e-02,
-2.040000e-05,7.04e-02,
-2.038000e-05,7.20e-02,
-2.036000e-05,7.04e-02,
-2.034000e-05,7.20e-02,
-2.032000e-05,7.12e-02,
-2.030000e-05,7.28e-02,
-2.028000e-05,7.04e-02,
-2.026000e-05,7.20e-02,
-2.024000e-05,7.04e-02,
-2.022000e-05,7.20e-02,
-2.020000e-05,7.04e-02,
-2.018000e-05,7.28e-02,
-2.016000e-05,7.04e-02,
-2.014000e-05,7.20e-02,
-2.012000e-05,7.12e-02,
-2.010000e-05,7.20e-02,
-2.008000e-05,7.12e-02,
-2.006000e-05,7.20e-02,
-2.004000e-05,7.04e-02,
-2.002000e-05,7.20e-02,
-2.000000e-05,6.96e-02,
-1.998000e-05,7.20e-02,
-1.996000e-05,6.96e-02,
-1.994000e-05,7.20e-02,
-1.992000e-05,6.88e-02,
-1.990000e-05,7.12e-02,
-1.988000e-05,6.96e-02,
-1.986000e-05,7.12e-02,
-1.984000e-05,6.96e-02,
-1.982000e-05,7.12e-02,
-1.980000e-05,6.88e-02,
-1.978000e-05,7.12e-02,
-1.976000e-05,6.96e-02,
-1.974000e-05,7.20e-02,
-1.972000e-05,6.96e-02,
-1.970000e-05,7.12e-02,
-1.968000e-05,6.96e-02,
-1.966000e-05,7.20e-02,
-1.964000e-05,6.96e-02,
-1.962000e-05,7.20e-02,
-1.960000e-05,6.96e-02,
-1.958000e-05,7.04e-02,
-1.956000e-05,7.04e-02,
-1.954000e-05,7.12e-02,
-1.952000e-05,6.96e-02,
-1.950000e-05,7.12e-02,
-1.948000e-05,6.88e-02,
-1.946000e-05,7.04e-02,
-1.944000e-05,6.88e-02,
-1.942000e-05,7.04e-02,
-1.940000e-05,6.80e-02,
-1.938000e-05,6.96e-02,
-1.936000e-05,6.88e-02,
-1.934000e-05,7.04e-02,
-1.932000e-05,6.80e-02,
-1.930000e-05,7.04e-02,
-1.928000e-05,6.80e-02,
-1.926000e-05,7.04e-02,
-1.924000e-05,6.80e-02,
-1.922000e-05,6.96e-02,
-1.920000e-05,6.88e-02,
-1.918000e-05,7.04e-02,
-1.916000e-05,6.80e-02,
-1.914000e-05,7.04e-02,
-1.912000e-05,6.88e-02,
-1.910000e-05,7.04e-02,
-1.908000e-05,6.88e-02,
-1.906000e-05,6.96e-02,
-1.904000e-05,6.96e-02,
-1.902000e-05,7.12e-02,
-1.900000e-05,6.80e-02,
-1.898000e-05,7.04e-02,
-1.896000e-05,6.88e-02,
-1.894000e-05,7.04e-02,
-1.892000e-05,6.96e-02,
-1.890000e-05,7.04e-02,
-1.888000e-05,6.96e-02,
-1.886000e-05,7.04e-02,
-1.884000e-05,6.96e-02,
-1.882000e-05,7.12e-02,
-1.880000e-05,6.88e-02,
-1.878000e-05,7.12e-02,
-1.876000e-05,6.88e-02,
-1.874000e-05,7.12e-02,
-1.872000e-05,6.96e-02,
-1.870000e-05,7.12e-02,
-1.868000e-05,6.96e-02,
-1.866000e-05,7.12e-02,
-1.864000e-05,6.96e-02,
-1.862000e-05,7.20e-02,
-1.860000e-05,6.88e-02,
-1.858000e-05,7.28e-02,
-1.856000e-05,6.88e-02,
-1.854000e-05,7.20e-02,
-1.852000e-05,6.96e-02,
-1.850000e-05,7.20e-02,
-1.848000e-05,7.04e-02,
-1.846000e-05,7.20e-02,
-1.844000e-05,6.96e-02,
-1.842000e-05,7.20e-02,
-1.840000e-05,6.96e-02,
-1.838000e-05,7.20e-02,
-1.836000e-05,6.96e-02,
-1.834000e-05,7.12e-02,
-1.832000e-05,7.04e-02,
-1.830000e-05,7.20e-02,
-1.828000e-05,7.04e-02,
-1.826000e-05,7.20e-02,
-1.824000e-05,7.04e-02,
-1.822000e-05,7.20e-02,
-1.820000e-05,7.04e-02,
-1.818000e-05,7.28e-02,
-1.816000e-05,6.96e-02,
-1.814000e-05,7.20e-02,
-1.812000e-05,7.04e-02,
-1.810000e-05,7.20e-02,
-1.808000e-05,7.04e-02,
-1.806000e-05,7.20e-02,
-1.804000e-05,7.04e-02,
-1.802000e-05,7.28e-02,
-1.800000e-05,7.04e-02,
-1.798000e-05,7.20e-02,
-1.796000e-05,7.12e-02,
-1.794000e-05,7.28e-02,
-1.792000e-05,7.04e-02,
-1.790000e-05,7.36e-02,
-1.788000e-05,7.04e-02,
-1.786000e-05,7.28e-02,
-1.784000e-05,7.12e-02,
-1.782000e-05,7.28e-02,
-1.780000e-05,7.12e-02,
-1.778000e-05,7.20e-02,
-1.776000e-05,7.20e-02,
-1.774000e-05,7.28e-02,
-1.772000e-05,7.04e-02,
-1.770000e-05,7.28e-02,
-1.768000e-05,7.04e-02,
-1.766000e-05,7.28e-02,
-1.764000e-05,7.04e-02,
-1.762000e-05,7.28e-02,
-1.760000e-05,7.12e-02,
-1.758000e-05,7.28e-02,
-1.756000e-05,7.12e-02,
-1.754000e-05,7.28e-02,
-1.752000e-05,7.12e-02,
-1.750000e-05,7.28e-02,
-1.748000e-05,7.12e-02,
-1.746000e-05,7.28e-02,
-1.744000e-05,7.04e-02,
-1.742000e-05,7.28e-02,
-1.740000e-05,7.12e-02,
-1.738000e-05,7.28e-02,
-1.736000e-05,7.04e-02,
-1.734000e-05,7.28e-02,
-1.732000e-05,7.04e-02,
-1.730000e-05,7.28e-02,
-1.728000e-05,7.12e-02,
-1.726000e-05,7.28e-02,
-1.724000e-05,7.12e-02,
-1.722000e-05,7.20e-02,
-1.720000e-05,7.12e-02,
-1.718000e-05,7.28e-02,
-1.716000e-05,7.04e-02,
-1.714000e-05,7.20e-02,
-1.712000e-05,7.12e-02,
-1.710000e-05,7.28e-02,
-1.708000e-05,7.04e-02,
-1.706000e-05,7.20e-02,
-1.704000e-05,7.12e-02,
-1.702000e-05,7.20e-02,
-1.700000e-05,7.12e-02,
-1.698000e-05,7.20e-02,
-1.696000e-05,7.04e-02,
-1.694000e-05,7.28e-02,
-1.692000e-05,7.04e-02,
-1.690000e-05,7.20e-02,
-1.688000e-05,7.12e-02,
-1.686000e-05,7.20e-02,
-1.684000e-05,7.12e-02,
-1.682000e-05,7.20e-02,
-1.680000e-05,7.12e-02,
-1.678000e-05,7.20e-02,
-1.676000e-05,7.12e-02,
-1.674000e-05,7.28e-02,
-1.672000e-05,7.04e-02,
-1.670000e-05,7.20e-02,
-1.668000e-05,6.96e-02,
-1.666000e-05,7.12e-02,
-1.664000e-05,6.88e-02,
-1.662000e-05,7.12e-02,
-1.660000e-05,6.88e-02,
-1.658000e-05,7.04e-02,
-1.656000e-05,6.88e-02,
-1.654000e-05,7.04e-02,
-1.652000e-05,6.88e-02,
-1.650000e-05,7.04e-02,
-1.648000e-05,6.88e-02,
-1.646000e-05,7.12e-02,
-1.644000e-05,6.88e-02,
-1.642000e-05,7.12e-02,
-1.640000e-05,6.88e-02,
-1.638000e-05,7.20e-02,
-1.636000e-05,6.88e-02,
-1.634000e-05,7.04e-02,
-1.632000e-05,7.04e-02,
-1.630000e-05,7.12e-02,
-1.628000e-05,6.96e-02,
-1.626000e-05,7.20e-02,
-1.624000e-05,6.96e-02,
-1.622000e-05,7.20e-02,
-1.620000e-05,6.96e-02,
-1.618000e-05,7.20e-02,
-1.616000e-05,6.96e-02,
-1.614000e-05,7.20e-02,
-1.612000e-05,7.04e-02,
-1.610000e-05,7.20e-02,
-1.608000e-05,6.96e-02,
-1.606000e-05,7.20e-02,
-1.604000e-05,6.96e-02,
-1.602000e-05,7.20e-02,
-1.600000e-05,6.96e-02,
-1.598000e-05,7.12e-02,
-1.596000e-05,6.96e-02,
-1.594000e-05,7.20e-02,
-1.592000e-05,6.96e-02,
-1.590000e-05,7.20e-02,
-1.588000e-05,6.96e-02,
-1.586000e-05,7.28e-02,
-1.584000e-05,6.96e-02,
-1.582000e-05,7.12e-02,
